Order,No.,Fur Density [furs/cm^2],Fur Arrangement,Number of Drops,Needle,Fur Sample,Fur Type,Fur Orientation,Replication,Camera Settings,Lighting,Names,Resolution [pixels/mm],Steady State Penetration Depth [mm],Maximum Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Delta_DomeHeight,Tausp,Tausx,Taush,Tauss,Taumaxspread,Date,Filename,Density of Water (kg/m^3),Viscosity of Water,Surface Tension of Water (N/m),Initial Impact Classification,Initial Impact Dome,Initial Impact Shape,Final Impact Classification,Fur Strand Square Length Dimension (um) [l],Inter-fiber spacing (um) [d],Initial Spread,Do (m),Aspect Ratio,Droplet Velocity [m/s],Droplet Diameter [mm],Height [level],Modified Aspect Ratio,Weber #
28,r28,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31,1.580645161,1.580645161,9.612903226,9.736842105,0.1612903226,0.1612903226,11.08416487,273,0.02996550866,5.870967742,0.6451612903,,7.951612903,7.338709677,7.596774194,7.951612903,5.733899395,04/13/2023,r5_E1_6_4,997.77,0.001,0.0728,"D, W",D,W,JLRS,350,761,3.741935484,0.002588313469,0.6849684968,0.2271601382,2.588313469,1,0.2946709632,1.830544047
29,r29,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31,1.129032258,1.129032258,7.903225806,7.903225806,0.4838709677,0.4516129032,13.53667706,325,0.09418332348,3.35483871,0.06451612903,,5.709677419,6.953917051,6.926267281,6.953917051,6.742449041,04/13/2023,r5_E1_6_5,997.77,0.001,0.0728,"D, W",D,W,DLRD,350,761,4.548387097,0.002647299749,0.6849684968,0.2231160457,2.647299749,1,0.2881051997,1.806191481
30,r30,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.2,1.158940397,1.589403974,7.913907285,7.947019868,0.7284768212,0.4966887417,9.296180595,306,0.05899516077,3.443708609,0.03311258278,,6.5,8.5,10.14516129,10.14516129,8.236704704,04/13/2023,r5_E1_6_6,997.77,0.001,0.0728,"D, W",D,W,DLRD,350,761,4.470198675,0.002756172138,0.6849684968,0.2232961575,2.756172138,1,0.2767246691,1.883509869
31,r31,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23,1.956521739,1.956521739,5.652173913,5.695652174,0.1304347826,0,22.62817007,73,0.1622150801,1.956521739,0.6956521739,,1.065668203,3.773041475,7.286866359,7.286866359,1.616502814,03/19/2024,r5_E1_7_4,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,3.695652174,0.00278531043,0.755073478,0.2487327082,2.78531043,1,0.388255304,2.361774695
32,r32,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.6,2.03539823,2.03539823,5.132743363,5.398230088,0,0,24.26800341,67,0.1405884529,1.061946903,0.7079646018,,1.762672811,5.288018433,3.587557604,5.288018433,0.8550261869,03/19/2024,r5_E1_7_5,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,4.07079646,0.002851030148,0.755073478,0.2583834279,2.851030148,1,0.3793055463,2.608736313
33,r33,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23.2,1.25,1.293103448,5.344827586,5.603448276,0,0,22.32461153,61,0.1291512087,1.379310345,-0.08620689655,,3.753456221,8.025345622,3.753456221,8.025345622,1.195089627,03/19/2024,r5_E1_7_6,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,1079,3.965517241,0.002772799269,0.755073478,0.2483927438,2.772799269,1,0.3900071527,2.344743297
34,r34,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.2,2.748344371,2.748344371,4.933774834,5.397350993,0,0,24.5436656,127,0.0705057391,2.218543046,0.8940397351,,4.244239631,8.30875576,11.32258065,11.32258065,1.077516422,04/13/2023,r5_E1_8_6,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1650,2.715231788,0.002861784557,0.825,0.2312714893,2.861784557,1,0.577851928,2.097877825
35,r35,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.2,3.45890411,3.801369863,4.280821918,5.034246575,0.06849315068,0.03424657534,25.82557087,126,0.07544114079,0.9246575342,1.198630137,,,,,,,04/13/2023,r5_E1_8_7,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1650,3.356164384,0.002910764731,0.825,0.2517217131,2.910764731,1,0.5681282674,2.527828023
36,r36,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.2,2.910958904,2.910958904,4.48630137,5.068493151,0,0,26.37699589,122,0.07537756043,1.198630137,0.5136986301,,,,,,,04/13/2023,r5_E1_8_8,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1650,3.287671233,0.002931335795,0.825,0.2449755112,2.931335795,1,0.5641413469,2.411070886
37,r37,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,1.4,1.4,7.066666667,7.166666667,0.5333333333,0.2666666667,9.314499093,241,0.1266765941,3.433333333,0.4,0.8333333333,2.603686636,5,12.64976959,,6.092684354,03/10/2023,r5_E1_3_7,997.77,0.001,0.0728,"D, W",D,W,JLRH,350,483,3.633333333,0.002767268008,0.5798319328,0.2107511312,2.767268008,1,0.1749304714,1.684574079
38,r38,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,0.9863945578,1.020408163,7.074829932,7.31292517,0.5102040816,0.2721088435,10.58515385,226,0.06756703933,2.68707483,-0.03401360544,0.7823129252,2.736175115,6.307603687,12.58640553,,6.037464261,03/10/2023,r5_E1_3_8,997.77,0.001,0.0728,"D, W",D,W,JLRH,350,483,4.387755102,0.002824600353,0.5798319328,0.2273789825,2.824600353,1,0.171379819,2.001505137
39,r39,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,0.8333333333,0.8333333333,7.266666667,7.933333333,0.6666666667,0.6666666667,5.335244184,322,0.03712534551,3.5,-0.06666666667,1,0.6013824885,5.536866359,13.45852535,,5.792597559,03/10/2023,r5_E1_3_9,997.77,0.001,0.0728,"D, W",D,W,JLRH,350,483,3.766666667,0.002794022092,0.5798319328,0.2111040724,2.794022092,1,0.1732554294,1.706562196
40,r40,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.3,1.848184818,2.277227723,4.02640264,4.389438944,0,0,16.0652711,103,0.1416915542,1.056105611,0.5280528053,0.1320132013,0.4562211982,3.884792627,1.451612903,,0.8017754969,03/10/2023,r5_E1_4_7,997.77,0.001,0.0728,"D, W",D,W,SDRD,350,650,2.97029703,0.002484771632,0.65,0.2598559578,2.484771632,1,0.2621781137,2.299592586
41,r41,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.9,1.812297735,1.812297735,5.145631068,5.533980583,0,0,18.48830258,117,0.02628539225,1.941747573,0.9708737864,0.1941747573,0.7880184332,3.857142857,1.783410138,,0.9361687949,03/10/2023,r5_E1_4_8,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,650,3.203883495,0.002603891041,0.65,0.2285326442,2.603891041,1,0.2501843315,1.863881764
42,r42,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.9,0.8414239482,1.45631068,6.375404531,6.40776699,0.6148867314,0.5501618123,13.77132225,316,0.07332491004,2.783171521,-0.03236245955,0.8737864078,2.200460829,1.278801843,3.306451613,,5.995057947,03/10/2023,r5_E1_4_9,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,650,3.59223301,0.002702740432,0.65,0.2141376939,2.702740432,1,0.2410341489,1.698594227
43,r43,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.8,2.48427673,3.081761006,3.238993711,4.402515723,0,0,14.07107363,114,0.2457298832,0.6918238994,0.6918238994,0.1257861635,3.041474654,4.921658986,1.751152074,,0.9299392142,03/10/2023,r5_E1_5_7,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,1078,2.547169811,0.002377385115,0.7549019608,0.2456470717,2.377385115,1,0.4544527961,1.966173256
44,r44,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.1,2.714776632,3.883161512,3.986254296,5.773195876,0,0,21.56136952,155,0.006188247723,1.202749141,0.618556701,0.1030927835,1.814516129,5.547235023,2.782258065,,2.071873842,03/10/2023,r5_E1_5_8,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1078,2.783505155,0.002740833002,0.7549019608,0.2542683672,2.740833002,1,0.3941901284,2.428657684
45,r45,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.9,2.524271845,3.074433657,3.883495146,4.563106796,0,0,20.11380387,122,0.08151543512,1.197411003,0.71197411,0,0.8709677419,5.986175115,2.806451613,,0.6664369907,03/10/2023,r5_E1_5_9,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1078,2.686084142,0.002678069629,0.7549019608,0.2230955831,2.678069629,1,0.4034283878,1.826849922
46,r46,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.9,3.150684932,3.150684932,5.02283105,5.616438356,,,23.53811686,23,0.2276723918,1.96347032,0,0,0.3629032258,22.65552995,1.607142857,,0.7426557338,02/11/2024,r5_E1_6_7,997.77,0.001,0.0728,"D, W",D,W,SDRD,350,761,3.059360731,0.002697567452,0.6849684968,0.3697768488,2.697567452,1,0.2827365159,5.055345124
47,r47,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.7,1.683501684,1.683501684,8.282828283,8.316498316,0.6734006734,0.5387205387,0,134,0.1178406095,3.400673401,0,1.212121212,0.1797235023,2.668202765,7.175115207,,2.23643757,04/13/2023,r5_E1_6_8,997.77,0.001,0.0728,"D, W",D,W,SDRD,350,761,4.882154882,0.002681170481,0.6849684968,0.3048951049,2.681170481,1,0.2844656199,3.41605139
48,r48,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.8,1.577181208,1.577181208,8.355704698,8.355704698,0.3691275168,0.3020134228,14.74756037,169,0.1419448808,4.563758389,0.7046979866,,2.960829493,4.435483871,4.82718894,4.82718894,2.952835217,04/13/2023,r5_E1_6_9,997.77,0.001,0.0728,"D, W",D,W,SDRD,350,761,3.791946309,0.00278941277,0.6849684968,0.2422551842,2.78941277,1,0.2734270206,2.243664965
49,r49,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,24.2,1.983471074,1.983471074,4.545454545,4.958677686,0,0,19.69222222,91,0.05690472236,1.570247934,0.6611570248,0,0.6013824885,3.421658986,3.919354839,3.919354839,1.202901375,03/19/2024,r5_E1_7_7,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,2.975206612,0.002659226745,0.755073478,0.327483938,2.659226745,1,0.4066639108,3.908718918
50,r50,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,24.2,2.024793388,2.024793388,4.462809917,4.917355372,0,0,17.80367074,100,0.04254500374,1.487603306,0.6611570248,0,0.6820276498,6.838709677,3.668202765,6.838709677,1.143601084,03/19/2024,r5_E1_7_8,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,2.975206612,0.002571344773,0.755073478,0.3137829823,2.571344773,1,0.4205626406,3.469909494
51,r51,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23.4,2.307692308,2.35042735,4.786324786,5.213675214,0,0,21.29764905,101,0.1400384343,1.794871795,0,0,18.99193548,11.65322581,4.717741935,,1.471448182,03/19/2024,r5_E1_7_9,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,2.991452991,0.002642873973,0.755073478,0.3329178439,2.642873973,1,0.409180142,4.014668249
52,r52,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,bottom facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,28.8,3.506944444,3.854166667,4.340277778,5.104166667,0.1388888889,0.03472222222,26.91665087,126,0.09597069756,0.7986111111,1.215277778,,,,,,,04/13/2023,r5_E1_8_7,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,1650,3.541666667,0.002951192019,0.825,0.2561521039,2.951192019,1,0.5603456884,2.653947852
53,r53,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,bottom facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.6,2.871621622,2.871621622,4.391891892,5,0,0,25.14697325,122,0.05883520693,1.013513514,0.5067567568,,,,,,,04/13/2023,r5_E1_8_8,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,1650,3.378378378,0.00288504351,0.825,0.2424100663,2.88504351,1,0.5731933393,2.323553788
54,r54,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,bottom facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,28.6,3.426573427,3.566433566,4.72027972,5.244755245,0.1748251748,0,29.11132453,129,0.03581256571,1.328671329,1.188811189,,,,,,,04/13/2023,r5_E1_8_9,997.77,0.001,0.0728,"D, W",D,W,DLRS,350,1650,3.391608392,0.003029315097,0.825,0.2498505781,3.029315097,1,0.5458949203,2.591816373
55,r55,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.6,1.568627451,2.026143791,6.176470588,6.176470588,0.09803921569,0.09803921569,21.2596977,117,0.1087176341,2.745098039,-0.1960784314,0.003203895937,9.648617512,13.39285714,19.15322581,19.15322581,1.750269564,03/14/2023,r5_E1_3_10,997.77,0.001,0.0728,"E, W",E,W,NR,350,483,3.431372549,0.002727990303,0.5798319328,0.5115769712,2.727990303,2,0.1774491268,9.785068213
